,saliency,display_index,word_length,sentence_length,relative_word_frequency,lemma_polarity,normalized_saliency_rank,word_position,human_importance_rating,capitalization,dependency_relation,sentence_id,worker_id,completion_time_ms
2987,0.26051100112723197,137,6,4,0.0,0.42589,1.0,3,3,first_upper,root,reviews-152281-0002,9567d97ff83632d73ece72c31e1fa76166b75a5fec96bd05f95e5112cbb9981a,2942
2988,0.3173511576459749,138,5,5,0.0,-0.36587,0.8,4,3,all_upper,root,reviews-200566-0001,9567d97ff83632d73ece72c31e1fa76166b75a5fec96bd05f95e5112cbb9981a,5589
2989,0.7504597701976825,139,4,8,6.408605425172495e-05,0.16622,0.375,3,5,other,compound,reviews-080814-0003,9567d97ff83632d73ece72c31e1fa76166b75a5fec96bd05f95e5112cbb9981a,3291
2990,0.8776138697974114,140,3,5,1.1308414385536744e-05,0.0,0.2,3,7,other,root,reviews-184290-0002,9567d97ff83632d73ece72c31e1fa76166b75a5fec96bd05f95e5112cbb9981a,6786
2991,0.8841393533360311,141,2,9,0.0,0.0,0.2222222222222222,1,7,first_upper,nmod:poss,reviews-001325-0002,9567d97ff83632d73ece72c31e1fa76166b75a5fec96bd05f95e5112cbb9981a,3867
2992,0.5845565076326722,142,10,4,0.0,0.0,0.5,3,5,all_upper,root,reviews-346563-0001,9567d97ff83632d73ece72c31e1fa76166b75a5fec96bd05f95e5112cbb9981a,5171
2993,0.4524029751560386,143,7,3,0.000641314088548755,0.0,0.6666666666666666,2,4,other,amod,reviews-145645-0001,9567d97ff83632d73ece72c31e1fa76166b75a5fec96bd05f95e5112cbb9981a,3272
2994,0.4141610601882386,144,2,9,0.019381276736916517,0.0,1.0,2,4,other,cop,reviews-005265-0002,9567d97ff83632d73ece72c31e1fa76166b75a5fec96bd05f95e5112cbb9981a,3688
2995,0.3557984353381134,145,4,4,0.0,0.0,0.75,1,4,first_upper,det,reviews-286172-0001,9567d97ff83632d73ece72c31e1fa76166b75a5fec96bd05f95e5112cbb9981a,2889
2996,0.1790132547716341,146,4,5,0.0006922321896857707,0.59491,1.0,3,3,other,case,reviews-214912-0003,9567d97ff83632d73ece72c31e1fa76166b75a5fec96bd05f95e5112cbb9981a,5466
2997,0.6998054201601347,147,14,5,5.593734388567641e-07,-0.56919,0.8,4,6,other,conj,reviews-130647-0002,9567d97ff83632d73ece72c31e1fa76166b75a5fec96bd05f95e5112cbb9981a,4902
2998,0.5122322456291724,148,7,3,1.0582740735127967e-07,0.0,1.0,2,4,other,root,reviews-374344-0008,9567d97ff83632d73ece72c31e1fa76166b75a5fec96bd05f95e5112cbb9981a,3976
2999,0.9046160688301396,149,6,3,7.861464546095062e-07,-0.52774,0.3333333333333333,2,7,other,root,reviews-392826-0001,9567d97ff83632d73ece72c31e1fa76166b75a5fec96bd05f95e5112cbb9981a,3902
3000,2.2308693725658912e-06,0,7,2,0.0006447610383881966,0.0,1.0,2,4,other,root,reviews-131965-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,32961
3001,0.3755573593541293,1,7,4,1.8429087080172848e-05,0.71692,0.75,2,5,other,amod,reviews-251755-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,24655
3002,0.04907609617631836,2,1,6,0.09994524792307666,0.0,0.8333333333333334,6,1,other,punct,reviews-304759-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,18480
3003,0.4709819399679436,3,3,3,0.00040036020021094125,0.1587,0.6666666666666666,2,6,other,root,reviews-325741-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,6513
3004,0.07982821070046375,4,4,10,0.0004033687222199276,0.71465,0.8,7,3,other,conj,reviews-086914-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,8079
3005,0.7725362233138438,5,3,5,0.04855627529615195,0.0,0.4,2,3,other,cc,reviews-341750-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,52025
3006,0.6442503934825929,6,3,3,0.0006554496065306757,0.0,0.3333333333333333,2,5,other,obj,reviews-210875-0004,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,7110
3007,0.8538616384825772,7,2,11,0.005075875529794678,0.0,0.09090909090909093,9,5,other,cop,reviews-048644-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4515
3008,0.5503706432932272,8,3,11,0.00012315286575478922,0.19879000000000002,0.6363636363636364,2,5,other,root,reviews-047891-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,16518
3009,0.11427576271278927,9,4,9,0.00024320650029429093,0.67511,0.8888888888888888,2,2,other,nsubj,reviews-363482-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,51313
3010,0.5717459951893631,10,4,2,0.0,-0.01583,1.0,2,6,all_upper,advmod,reviews-241108-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,5656
3011,0.385513211993775,11,9,8,2.267730157527422e-05,0.64658,0.75,6,4,other,amod,reviews-025516-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,32399
3012,0.782837667367615,12,4,5,0.0,0.0,0.2,1,6,first_upper,nsubj,reviews-030430-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,6962
3013,0.38981563473379205,13,1,7,0.09994524792307666,0.0,0.8571428571428571,7,1,other,punct,reviews-038523-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,5895
3014,0.468510599946492,14,5,2,0.0,0.38500999999999996,0.5,2,4,first_upper,root,reviews-210153-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3759
3015,0.3770316044847504,15,7,2,0.0,0.0,1.0,2,4,first_upper,root,reviews-343813-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3506
3016,0.18395093054043302,16,6,4,7.256736504087748e-07,0.0,1.0,3,2,other,root,reviews-048201-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,6239
3017,0.4907253991237559,17,6,8,5.442552378065813e-07,0.21368,1.0,6,5,other,conj,reviews-266955-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4271
3018,0.6124697453145234,18,1,3,0.0005077750186724901,0.0,0.3333333333333333,3,6,other,punct,reviews-192399-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4393
3019,0.7933062245859661,19,5,7,9.070920630109688e-05,0.0,0.2857142857142857,3,6,other,amod,reviews-118668-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,7424
3020,0.03384439199676659,20,6,7,8.829029413306763e-06,0.0,1.0,3,2,other,root,reviews-081116-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4625
3021,0.09588779912905497,21,1,10,0.09994524792307666,0.0,0.9,10,1,other,punct,reviews-192399-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4839
3022,0.3377490404044563,22,1,3,0.09994524792307666,0.0,0.3333333333333333,3,2,other,punct,reviews-392826-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,10057
3023,0.6130197265091433,23,9,7,0.0,0.0,0.7142857142857143,1,6,first_upper,root,reviews-216281-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,6120
3024,0.8728985833100831,24,3,8,0.0,0.0,0.25,1,6,first_upper,det,reviews-153921-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3567
3025,0.6220369711348288,25,9,7,0.0,0.0,0.7142857142857143,1,6,first_upper,root,reviews-124492-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4127
3026,0.07732519046370068,26,4,11,0.0012217169450663232,0.00472,0.9090909090909092,2,3,other,root,reviews-270889-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,5538
3027,0.5748928366051997,27,1,3,0.0005077750186724901,0.0,0.6666666666666666,3,6,other,punct,reviews-089136-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3687
3028,0.395025515776541,28,5,4,0.0009044312596261367,0.21994,0.25,3,4,other,root,reviews-225861-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,108223
3029,0.8970580062272318,29,5,8,0.0009044312596261367,0.21994,0.125,4,6,other,iobj,reviews-374344-0006,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3537
3030,0.9235421733478101,30,2,5,0.05288095765216515,0.0,0.2,2,5,other,root,reviews-283903-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4135
3031,0.2754080953016227,31,4,2,0.0,0.44514,1.0,2,3,first_upper,vocative,reviews-216281-0007,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3688
3032,0.8889387184260364,32,1,10,0.03635141206114357,0.041280000000000004,0.1,8,5,other,det,reviews-245928-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,5201
3033,0.5364296303653755,33,3,7,0.014458714883971737,0.0,0.2857142857142857,3,5,other,case,reviews-392826-0004,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,9960
3034,0.14083080512298762,34,4,2,0.0,0.29207,1.0,1,3,first_upper,root,reviews-045972-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4464
3035,0.7108088990615964,35,2,8,0.037126718765600086,0.0,0.625,4,5,other,case,reviews-229100-0004,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4280
3036,0.2346242727797523,36,3,9,0.0,0.03901,0.7777777777777778,6,3,other,nmod,reviews-295935-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4556
3037,0.6330078685223752,37,3,4,0.022202272580076426,0.0,0.75,2,5,other,cop,reviews-212369-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3288
3038,0.048084281603800516,38,9,6,0.0001360033366474446,-0.00086,1.0,3,2,other,nsubj,reviews-346563-0006,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4220
3039,0.6539550894624511,39,5,4,0.0,0.40213000000000004,0.5,1,5,first_upper,root,reviews-034320-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3255
3040,0.8495085961225146,40,2,3,0.0,0.0,0.3333333333333333,1,5,first_upper,advmod,reviews-287360-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3114
3041,0.6279614767087591,41,4,4,0.0,0.013569999999999999,0.5,1,5,first_upper,advmod,reviews-264993-0004,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,2775
3042,0.07923196132583897,42,4,4,0.0,0.74339,1.0,1,2,all_upper,amod,reviews-227515-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,9208
3043,0.04516118776835376,43,4,4,0.0,0.0,0.5,1,1,first_upper,det:predet,reviews-061721-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3120
3044,0.5141815973920303,44,5,5,0.0009044312596261367,0.21994,0.4,2,4,other,nsubj,reviews-256677-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3136
3045,0.5737362989481576,45,3,9,0.0006145548726899313,-0.45615,0.5555555555555556,4,3,other,amod,reviews-001325-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4888
3046,0.3691151644236457,46,2,3,0.0,-0.08847000000000001,1.0,3,4,first_upper,root,reviews-357217-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4531
3047,0.3929453996865322,47,1,3,0.09994524792307666,0.0,0.6666666666666666,3,4,other,punct,reviews-058878-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,7432
3048,0.5687295383375057,48,6,3,0.0,0.29757,0.6666666666666666,1,5,first_upper,advmod,reviews-374344-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,2783
3049,0.811616641513903,49,4,5,4.0123705587185184e-05,0.48036999999999996,0.4,3,6,other,amod,reviews-304759-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4151
3050,0.2725681154074013,50,3,6,0.0,0.0,0.8333333333333334,1,4,first_upper,det,reviews-030395-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3816
3051,0.4214853931283413,51,10,3,0.0,0.15793,1.0,1,5,first_upper,advmod,reviews-286172-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3175
3052,0.6232829744837101,52,8,4,0.00035293440351651773,0.08507999999999999,1.0,3,6,other,root,reviews-290238-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3717
3053,0.31876285646710545,53,7,3,0.0,0.46805,1.0,1,4,first_upper,amod,reviews-181696-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4501
3054,0.09185144410039214,54,1,6,0.09994524792307666,0.0,1.0,6,2,other,punct,reviews-343336-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,5855
3055,0.013269110835883335,55,4,5,0.00020408059597641775,0.14504,1.0,2,1,other,root,reviews-046500-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,6276
3056,0.9267747890703372,56,6,10,0.0012320124399814976,0.0,0.1,9,6,other,advmod,reviews-122564-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4652
3057,0.9852965306275868,57,6,4,0.0,-0.07997,0.25,1,6,first_upper,root,reviews-001325-0004,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,5249
3058,0.3315772285946288,58,2,7,0.037126718765600086,0.0,0.2857142857142857,4,4,other,mark,reviews-166983-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4471
3059,0.982144276234935,59,8,5,2.164926390386179e-05,-0.72064,0.2,4,7,other,root,reviews-061721-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3233
3060,0.505388413880697,60,4,4,0.0004278148533180732,0.11075,0.25,2,6,other,root,reviews-224117-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3506
3061,0.5840219775310853,61,1,4,0.09994524792307666,0.0,0.5,4,6,other,punct,reviews-178726-0006,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,39327
3062,0.6103403497653979,62,6,3,0.0,0.29757,0.3333333333333333,1,6,first_upper,advmod,reviews-329807-0004,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3631
3063,0.6290243382993637,63,4,5,0.0,0.7348399999999999,0.6,1,6,first_upper,nsubj,reviews-056408-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,2885
3064,0.8498095606889988,64,4,2,0.0015662153923968391,0.0,0.5,1,6,other,amod,reviews-255757-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4971
3065,0.7737373088587909,65,4,5,0.0,0.67511,0.2,2,7,first_upper,root,reviews-005760-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3785
3066,0.033365410958798636,66,1,3,0.09994524792307666,0.0,1.0,3,1,other,punct,reviews-087368-0004,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4370
3067,0.004535348370432679,67,7,6,0.00028221145900376256,0.11109000000000001,1.0,5,1,other,amod,reviews-275595-0004,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3903
3068,0.4333148084407856,68,4,2,0.0,0.0,0.5,1,4,first_upper,compound,reviews-395218-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3118
3069,0.7210369298571435,69,1,4,0.03635141206114357,0.041280000000000004,0.5,2,6,other,det,reviews-336285-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3882
3070,0.8310191608102679,70,3,3,0.0,0.0,0.3333333333333333,3,6,first_upper,appos,reviews-363428-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4829
3071,0.0924974641139209,71,2,4,0.05288095765216515,0.0,0.75,3,2,other,case,reviews-329807-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4097
3072,0.3225682627760471,72,5,6,0.0,0.64445,0.6666666666666666,3,3,all_upper,amod,reviews-333628-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,20261
3073,0.5384724235655318,73,4,1,0.0006835694604840159,0.74339,1.0,1,4,other,root,reviews-104703-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3676
3074,0.37175176613136696,74,8,3,0.0,0.0,0.6666666666666666,3,4,first_upper,nmod,reviews-192399-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4563
3075,0.5469865802048968,75,4,9,0.0,0.0,0.4444444444444444,1,5,first_upper,det,reviews-353891-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4422
3076,0.7132656686454282,76,5,9,0.0019608155580076608,0.0,0.4444444444444444,8,7,other,obl,reviews-329807-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4400
3077,0.42481114595246217,77,2,6,0.0009107960222682637,0.0,0.6666666666666666,4,5,other,advmod,reviews-118668-0006,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3447
3078,0.8385543476782977,78,1,6,0.09994524792307666,0.0,0.16666666666666666,6,5,other,punct,reviews-363428-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4399
3079,0.22580661479458275,79,1,9,0.03635141206114357,0.041280000000000004,0.8888888888888888,3,2,other,det,reviews-005265-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,8835
3080,0.06612120220409158,80,4,6,0.002922333144799288,0.0,1.0,5,2,other,cop,reviews-335490-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,6199
3081,0.5096884682769358,81,5,3,6.484196430423408e-05,0.0,1.0,2,4,other,root,reviews-058878-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3655
3082,0.9807745550303466,82,1,8,0.09994524792307666,0.0,0.125,8,5,other,punct,reviews-335490-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3729
3083,0.45027030811035296,83,10,6,8.965093222758407e-06,0.23079000000000002,0.6666666666666666,4,4,other,amod,reviews-346563-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,18633
3084,0.9317065603820364,84,3,8,4.3616010029777414e-05,0.29297,0.125,5,5,other,ccomp,reviews-251755-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3691
3085,0.5567485643746202,85,1,4,0.09994524792307666,0.0,0.25,4,5,other,punct,reviews-139152-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3846
3086,0.2738245283556333,86,8,10,0.0,0.0,0.8,9,2,first_upper,obl,reviews-025894-0005,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,6367
3087,0.5791092039112493,87,8,3,2.6471970038870106e-05,0.0,0.3333333333333333,2,5,other,compound,reviews-299169-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4135
3088,0.20460306234735204,88,11,10,1.0129194703622483e-05,0.45326000000000005,0.9,2,2,other,nsubj,reviews-169610-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,7376
3089,0.05241428640599111,89,8,4,0.0,-0.72064,1.0,2,2,all_upper,amod,reviews-346563-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4000
3090,0.4196050971463381,90,2,4,0.037126718765600086,0.0,0.75,2,4,other,mark,reviews-287360-0007,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3553
3091,0.8059400248710062,91,1,5,0.09994524792307666,0.0,0.4,5,6,other,punct,reviews-354555-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,5709
3092,0.6464535763483759,92,7,3,0.0006447610383881966,0.0,1.0,2,6,other,root,reviews-283903-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,17058
3093,0.08518351156081128,93,5,3,0.0,0.21994,1.0,2,2,first_upper,root,reviews-229100-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,6416
3094,0.00949128451818182,94,3,6,0.0,0.0,1.0,1,1,first_upper,cc,reviews-264993-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,8878
3095,0.016174408063075685,95,7,1,0.0,0.0,1.0,1,1,first_upper,root,reviews-206303-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3880
3096,0.3190682705953289,96,10,9,5.784223721799944e-05,0.15972,0.6666666666666666,7,7,other,amod,reviews-028996-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,21041
3097,0.4376987527367011,97,37,5,0.0,0.0,1.0,5,4,other,punct,reviews-200566-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4709
3098,0.8180516141884262,98,3,8,0.0,0.0,0.125,1,6,first_upper,det,reviews-314938-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,8984
3099,0.7053305987961549,99,3,3,0.0,0.0,0.6666666666666666,1,6,first_upper,amod,reviews-374344-0008,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,5180
3100,0.5226988961198922,100,8,7,2.6471970038870106e-05,0.0,0.7142857142857143,2,5,other,compound,reviews-187163-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4597
3101,0.2596086034278637,101,12,6,0.00034467986574311795,0.35669,0.6666666666666666,2,3,other,root,reviews-014764-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3651
3102,0.2968505617565547,102,1,5,0.09994524792307666,0.0,0.8,5,3,other,punct,reviews-130647-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3879
3103,0.3311975685584449,103,4,8,0.0,0.0,0.75,2,3,first_upper,compound,reviews-307170-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4284
3104,0.3636451403914269,104,3,4,0.13394493310165798,0.0,0.75,2,3,other,det,reviews-193257-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3825
3105,0.6256980666427732,105,6,2,0.0,0.0,1.0,1,5,first_upper,compound,reviews-226715-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3163
3106,0.8040883890748454,106,6,4,1.617647512369561e-06,0.0,0.25,2,6,other,root,reviews-374344-0007,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3298
3107,0.910389426650804,107,4,7,0.0008231255743782534,0.013569999999999999,0.2857142857142857,6,6,other,advmod,reviews-216281-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4652
3108,0.4071069282195496,108,3,7,0.13394493310165798,0.0,0.5714285714285714,5,5,other,det,reviews-047891-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,5175
3109,0.15206384208110554,109,6,3,0.0,0.0,1.0,1,2,first_upper,compound,reviews-270889-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,7512
3110,0.20834620368906046,110,3,10,0.0,0.0,0.8,1,3,first_upper,nsubj,reviews-268952-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,5705
3111,0.23487049729075626,111,3,4,0.0,0.30315,0.75,2,3,first_upper,compound,reviews-152281-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3397
3112,0.14031866304883733,112,6,3,6.308825298241288e-05,0.0,1.0,1,2,other,amod,reviews-145645-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3266
3113,0.04482466294338972,113,1,7,0.09994524792307666,0.0,1.0,7,2,other,punct,reviews-126134-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,7608
3114,0.4846133481165311,114,6,3,8.572019995453654e-06,2.9999999999999997e-05,0.6666666666666666,2,3,other,root,reviews-042530-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3264
3115,0.7389575138780098,115,1,5,0.0005077750186724901,0.0,0.4,5,4,other,punct,reviews-245928-0004,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3480
3116,0.3864810754062531,116,6,3,0.0002702076073699174,0.47553,1.0,2,4,other,compound,reviews-054269-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3324
3117,0.9500465826846212,117,2,6,0.0,0.0,0.3333333333333333,1,6,first_upper,nmod:poss,reviews-346563-0005,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3812
3118,0.32569029804112937,118,5,2,0.0,0.64445,1.0,1,5,first_upper,amod,reviews-302465-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,2790
3119,0.9458969235639934,119,1,7,0.0,0.041280000000000004,0.14285714285714285,1,6,all_upper,det,reviews-206303-0002,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3642
3120,0.12946790663576602,120,1,5,0.10789649946520877,0.0,1.0,3,3,other,punct,reviews-235190-0004,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,5664
3121,0.8486440301395737,121,6,9,0.0,0.0,0.2222222222222222,4,7,first_upper,compound,reviews-389298-0004,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4226
3122,0.034976688967803815,122,4,2,4.006323278298445e-06,0.0,1.0,1,2,other,compound,reviews-171877-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3710
3123,0.9684875337840936,123,4,5,2.978285606886014e-06,-0.41057,0.2,4,6,other,root,reviews-374344-0005,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3369
3124,0.05342827617549584,124,5,4,0.0009044312596261367,0.21994,1.0,2,2,other,nsubj,reviews-286172-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3735
3125,0.5265829277275274,125,4,1,0.0003700482071053247,0.74339,1.0,1,5,other,root,reviews-005265-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3080
3126,0.5708158643779118,126,2,11,0.05288095765216515,0.0,0.4545454545454545,9,5,other,case,reviews-369608-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,4600
3127,0.9391743425020986,127,5,2,1.4211108987171845e-05,0.0,0.5,1,6,other,root,reviews-002317-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3200
3128,0.5381779743994919,128,7,2,0.0,0.6812699999999999,1.0,1,6,other,amod,reviews-217747-0001,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3560
3129,0.020874941364104282,129,9,8,0.0,0.36457,1.0,1,2,first_upper,root,reviews-025516-0003,3db86195b5c50d554721186cb660e14873e23f89bb293252d39b2c42378fe688,3681
